geno	CH65_i_MI_neg_a	CH65_i_MI_pos_a	CH65_i_MI_neg_b	CH65_i_MI_pos_b	CH65_i_MI_neg_c	CH65_i_MI_pos_c	CH65_i_SI_G189D_neg_a	CH65_i_SI_G189D_pos_a	CH65_i_SI_G189D_neg_b	CH65_i_SI_G189D_pos_b	CH65_i_SI_G189D_neg_c	CH65_i_SI_G189D_pos_c	CH65_i_unsorted
0110110111100100	417	13	348	9	325	19	77	14	60	6	36	12	56
0110110111100101	449	8	352	4	179	18	41	18	30	12	29	14	31
0110110111100110	493	9	412	8	267	18	42	19	43	17	30	15	49
0110110111100111	489	11	318	6	239	16	21	32	29	30	21	21	28
0110110111101000	310	5	250	10	248	9	30	6	50	4	36	13	40
0110110111101001	337	8	237	29	214	13	46	13	36	16	21	11	28
0110110111101010	350	11	314	2	167	5	18	7	39	17	22	14	26
0110110111101011	403	4	314	4	250	8	31	26	37	19	17	31	37
0110110111101100	351	10	236	8	269	12	35	10	49	5	36	3	39
0110110111101101	393	13	287	6	149	13	30	9	23	14	21	10	32
0110110111101110	411	11	343	21	244	13	45	4	35	21	29	23	68
0110110111101111	499	12	356	2	230	13	17	20	46	35	27	22	49
0110110111110000	453	6	309	5	366	15	88	12	44	18	42	16	36
0110110111110001	366	8	301	5	155	11	13	18	30	18	22	18	30
0110110111110010	427	7	312	9	269	10	69	8	47	14	25	27	67
0110110111110011	474	10	347	16	387	6	28	32	25	32	14	32	50
0110110111110100	400	5	339	6	311	10	61	14	37	18	27	15	72
0110110111110101	425	13	341	10	197	15	36	9	38	26	23	20	58
0110110111110110	363	9	313	2	174	18	22	18	27	17	26	11	44
0110110111110111	504	17	349	10	247	15	30	27	24	32	17	46	65
0110110111111000	348	6	288	2	118	6	28	6	38	12	19	14	24
0110110111111001	325	6	220	1	171	9	46	7	23	20	22	17	40
0110110111111010	423	8	309	14	301	9	28	10	43	13	19	12	57
0110110111111011	401	8	280	6	267	16	19	24	20	30	10	22	25
0110110111111100	423	5	297	1	173	15	30	15	32	20	38	9	44
0110110111111101	328	9	263	1	232	6	53	14	28	15	16	15	48
0110110111111110	470	10	315	2	208	13	37	12	40	16	26	19	34
0110110111111111	454	9	351	5	216	7	14	28	24	25	12	21	29
0110111000000000	505	7	381	6	316	8	37	2	88	2	68	6	51
0110111000000001	424	3	348	7	229	10	35	5	72	5	53	11	53
0110111000000010	468	6	366	15	303	8	42	2	85	0	65	2	55
0110111000000011	567	12	482	12	301	14	59	9	88	10	70	8	35
0110111000000100	477	4	393	9	357	7	102	1	65	1	64	8	55
0110111000000101	498	7	359	12	236	11	86	3	65	3	51	15	59
0110111000000110	525	9	391	11	215	15	55	1	99	2	73	1	44
0110111000000111	573	9	383	10	371	8	56	7	78	10	53	27	69
0110111000001000	356	6	231	1	193	3	36	3	55	5	46	5	36
0110111000001001	356	11	257	30	197	8	63	5	41	7	49	13	43
0110111000001010	448	8	363	4	235	9	58	1	74	1	67	7	64
0110111000001011	485	10	412	11	336	15	70	6	61	6	57	18	34
0110111000001100	438	5	385	5	183	6	41	3	77	2	57	2	33
0110111000001101	366	6	287	4	183	12	60	2	53	5	53	9	20
0110111000001110	490	14	382	8	241	10	46	1	93	1	52	4	39
0110111000001111	492	9	409	2	315	7	45	7	66	4	44	22	43
0110111000010000	482	14	360	16	304	10	62	1	63	5	59	6	44
0110111000010001	426	5	306	5	228	12	23	5	58	11	32	8	26
0110111000010010	403	8	319	34	289	12	67	1	58	0	59	1	57
0110111000010011	483	5	316	7	338	10	72	2	67	11	38	21	68
0110111000010100	372	10	304	3	296	10	33	1	55	2	47	4	23
0110111000010101	472	14	341	4	267	7	58	0	79	5	50	6	26
0110111000010110	447	4	332	7	201	10	48	2	64	0	49	2	36
0110111000010111	382	8	336	4	205	15	43	1	60	2	53	8	31
0110111000011000	279	1	196	8	185	8	29	1	45	5	33	0	23
0110111000011001	352	6	212	4	171	11	29	4	52	2	40	3	36
0110111000011010	348	7	292	24	285	7	33	0	54	0	46	5	32
0110111000011011	414	8	290	4	161	14	48	3	50	2	53	6	29
0110111000011100	347	8	311	13	333	6	46	3	46	2	46	6	35
0110111000011101	306	6	250	2	169	11	34	2	64	4	34	7	25
0110111000011110	427	10	352	1	366	14	132	1	74	2	50	6	108
0110111000011111	371	7	310	13	261	7	34	2	62	3	40	28	47
0110111000100000	423	6	277	9	230	7	28	9	55	5	36	9	32
0110111000100001	366	12	302	3	263	17	47	5	55	3	32	13	45
0110111000100010	439	6	335	1	239	9	63	5	86	7	43	7	43
0110111000100011	408	7	368	20	210	13	26	12	55	10	38	13	27
0110111000100100	351	6	290	4	223	5	65	2	56	5	43	7	52
0110111000100101	449	10	345	8	233	6	29	7	46	11	38	8	34
0110111000100110	404	8	330	8	313	9	76	3	51	6	38	12	57
0110111000100111	428	9	359	5	372	10	52	8	47	15	36	38	47
0110111000101000	254	7	189	16	125	6	56	2	41	3	42	9	14
0110111000101001	295	13	234	3	149	8	28	2	35	8	32	2	19
0110111000101010	336	8	275	4	176	11	41	4	57	7	45	13	36
0110111000101011	421	18	281	28	146	16	19	11	39	20	45	7	20
0110111000101100	303	10	254	5	130	9	42	2	45	3	32	3	33
0110111000101101	293	10	242	4	155	7	40	8	39	7	31	14	29
0110111000101110	394	10	288	4	214	20	24	6	58	6	42	11	29
0110111000101111	367	6	328	7	179	7	27	9	38	10	38	24	38
0110111000110000	364	5	291	25	228	9	50	5	56	14	27	14	56
0110111000110001	413	7	264	3	184	9	39	8	46	8	40	14	53
0110111000110010	445	5	348	8	150	10	37	4	61	5	49	8	27
0110111000110011	411	8	391	13	253	10	25	14	33	19	29	25	40
0110111000110100	381	6	282	24	307	4	53	12	34	7	39	22	46
0110111000110101	403	6	302	7	176	8	28	9	56	10	38	22	26
0110111000110110	412	8	277	2	221	9	34	7	59	10	45	12	57
0110111000110111	343	10	284	6	232	11	25	11	41	18	36	34	33
0110111000111000	247	4	160	8	141	6	20	2	34	7	32	10	31
0110111000111001	275	10	210	11	197	4	34	5	28	9	26	18	54
0110111000111010	350	7	256	4	167	4	16	2	41	4	31	9	47
0110111000111011	324	6	251	4	196	11	18	9	41	15	33	23	24
0110111000111100	325	7	251	3	196	10	26	13	48	7	31	10	29
0110111000111101	375	13	251	1	136	4	11	12	42	11	18	7	27
0110111000111110	393	8	276	3	235	10	53	1	47	6	39	6	43
0110111000111111	422	12	358	6	257	7	19	9	37	19	40	41	41
0110111001000000	579	15	408	6	306	8	54	1	86	5	71	3	46
0110111001000001	519	6	408	7	312	10	53	4	78	1	73	1	71
0110111001000010	623	5	387	6	205	11	43	1	68	1	68	3	43
0110111001000011	646	10	391	11	476	11	78	6	96	11	78	8	76
0110111001000100	530	3	422	41	590	14	122	0	78	0	82	7	112
0110111001000101	510	13	420	15	388	17	98	2	92	2	74	3	81
0110111001000110	565	10	485	14	253	7	64	4	81	2	73	0	39
0110111001000111	524	11	374	57	492	12	87	5	82	9	72	22	93
0110111001001000	426	2	326	2	165	8	46	1	78	1	47	0	32
0110111001001001	469	8	320	4	318	12	75	1	89	3	70	4	54
0110111001001010	533	9	348	13	311	16	64	1	68	2	58	2	72
0110111001001011	565	9	378	8	327	11	127	4	79	5	83	8	46
0110111001001100	477	8	330	6	281	10	55	1	79	1	71	3	40
0110111001001101	438	8	419	7	238	18	55	0	69	4	65	9	50
0110111001001110	534	3	398	17	358	8	91	2	85	2	83	3	75
0110111001001111	588	9	434	6	308	18	82	2	78	7	61	11	62
0110111001010000	492	7	377	6	372	14	82	1	69	0	59	6	51
0110111001010001	453	4	288	10	291	10	62	4	68	7	52	6	36
0110111001010010	525	5	352	10	284	14	96	3	98	1	60	3	85
0110111001010011	518	10	405	7	497	8	44	4	72	6	67	22	102
0110111001010100	502	4	341	6	200	6	59	2	77	5	66	5	33
0110111001010101	474	10	378	2	246	11	80	2	65	8	77	7	34
0110111001010110	475	11	310	1	319	9	68	1	75	1	61	10	55
0110111001010111	436	11	355	10	253	11	59	3	70	10	44	10	55
0110111001011000	403	6	274	3	163	8	24	1	63	1	51	4	35
0110111001011001	380	4	277	15	308	7	65	2	61	3	52	9	75
0110111001011010	388	6	304	18	368	6	93	1	72	1	50	3	75
0110111001011011	449	14	335	6	191	13	41	4	53	4	52	8	49
0110111001011100	396	3	319	2	226	13	74	1	73	0	52	5	58
0110111001011101	351	9	275	14	206	5	52	2	56	3	49	2	29
0110111001011110	451	11	325	1	328	3	63	4	94	2	66	6	72
0110111001011111	440	7	326	9	220	16	32	2	60	8	51	12	35
0110111001100000	450	5	321	3	272	8	49	11	72	17	40	18	52
0110111001100001	493	4	309	3	253	5	35	7	47	11	38	11	40
0110111001100010	501	7	351	11	257	12	31	17	57	14	44	27	60
0110111001100011	519	9	359	13	281	12	39	22	49	29	37	26	54
0110111001100100	431	4	304	6	284	16	51	8	40	7	45	18	59
0110111001100101	457	8	359	32	392	14	57	10	61	6	52	22	61
0110111001100110	425	11	344	28	344	8	84	14	42	17	44	21	80
0110111001100111	514	18	353	3	225	10	33	13	33	15	29	28	44
0110111001101000	312	1	244	4	154	7	33	3	45	5	32	6	19
0110111001101001	392	3	272	3	165	12	13	11	42	14	40	12	37
0110111001101010	371	8	288	9	142	15	50	7	52	5	41	12	34
0110111001101011	435	10	338	11	187	16	25	11	33	19	30	22	42
0110111001101100	398	2	299	5	219	12	36	7	47	6	51	12	38
0110111001101101	364	7	299	6	164	10	30	13	47	13	33	16	28
0110111001101110	440	4	303	17	384	12	133	6	47	17	39	48	95
0110111001101111	462	10	373	18	431	11	48	16	33	18	27	102	79
0110111001110000	407	9	315	6	157	10	26	6	49	24	30	13	37
0110111001110001	420	7	297	14	203	8	49	8	44	11	38	32	25
0110111001110010	477	4	372	3	219	10	56	9	58	17	41	6	36
0110111001110011	471	8	381	7	257	13	29	21	40	28	26	27	49
0110111001110100	411	9	317	2	218	11	31	9	53	17	42	21	40
0110111001110101	438	8	324	7	251	14	30	8	46	20	28	28	47
0110111001110110	473	3	329	5	189	11	39	14	59	15	27	15	30
0110111001110111	465	6	373	2	306	19	43	14	43	28	23	54	61
0110111001111000	287	5	251	6	277	2	37	7	21	12	30	17	67
0110111001111001	367	6	277	5	158	8	15	9	32	21	26	23	34
0110111001111010	394	5	276	41	290	10	97	9	46	11	35	33	83
0110111001111011	388	4	278	12	350	5	57	17	31	18	17	40	67
0110111001111100	387	5	298	2	214	7	48	12	40	19	33	20	42
0110111001111101	405	8	268	21	278	14	61	12	51	20	22	23	45
0110111001111110	415	10	325	4	211	5	40	18	54	21	24	15	28
0110111001111111	415	6	293	3	243	13	17	15	31	10	24	39	45
0110111010000000	591	5	432	10	369	9	74	3	89	4	76	6	79
0110111010000001	590	7	413	20	338	8	45	1	63	3	60	11	77
0110111010000010	558	7	397	5	281	8	59	1	94	1	54	2	35
0110111010000011	625	19	451	21	400	14	91	10	107	7	69	28	55
0110111010000100	527	9	433	7	225	16	51	0	91	2	92	5	22
0110111010000101	559	8	472	9	354	15	82	8	74	7	73	12	56
0110111010000110	549	12	402	5	251	12	100	2	100	0	75	4	36
0110111010000111	563	10	430	20	291	16	28	6	74	11	57	19	48
0110111010001000	438	4	300	9	220	4	64	0	77	2	63	4	36
0110111010001001	445	8	296	6	227	20	47	3	66	4	53	3	30
0110111010001010	519	11	349	7	195	5	48	3	72	4	53	7	29
0110111010001011	547	4	401	14	317	19	27	4	73	6	61	10	54
0110111010001100	475	15	387	9	274	11	36	1	80	3	58	12	37
0110111010001101	406	5	294	6	214	14	52	1	60	3	38	11	49
0110111010001110	535	7	416	12	237	15	46	2	96	2	74	3	50
0110111010001111	579	10	406	4	323	20	62	5	75	11	66	35	44
0110111010010000	560	9	442	13	303	18	125	0	85	4	74	2	47
0110111010010001	461	5	371	9	271	12	64	8	66	8	66	4	41
0110111010010010	506	5	422	6	253	12	84	0	99	1	64	4	38
0110111010010011	544	6	390	15	322	22	69	3	73	7	48	35	68
0110111010010100	485	9	338	7	190	15	43	3	72	1	52	5	37
0110111010010101	441	10	388	6	332	14	86	3	68	4	55	6	53
0110111010010110	511	7	354	6	303	20	70	1	72	2	45	2	67
0110111010010111	469	6	363	26	427	14	56	2	52	7	63	30	89
0110111010011000	345	4	261	5	188	13	42	3	64	1	54	0	33
0110111010011001	367	5	279	10	114	13	21	3	42	1	56	9	18
0110111010011010	447	7	320	4	251	10	30	1	94	1	62	4	28
0110111010011011	480	8	419	18	230	14	34	6	68	10	59	14	33
0110111010011100	370	7	320	10	174	8	66	1	46	3	53	8	24
0110111010011101	368	8	297	13	151	13	30	5	46	4	42	1	27
0110111010011110	435	8	333	23	222	6	55	1	76	2	62	2	31
0110111010011111	414	10	316	6	294	15	78	6	74	5	57	5	26
0110111010100000	454	12	419	12	281	17	54	9	67	8	55	24	57
0110111010100001	434	6	297	4	343	17	64	8	41	12	38	43	103
0110111010100010	482	7	410	4	286	14	71	7	87	3	50	5	71
0110111010100011	458	19	411	7	239	11	40	11	59	18	27	33	66
0110111010100100	445	8	299	4	333	11	79	9	52	7	40	18	74
0110111010100101	488	12	426	21	309	21	43	6	69	8	47	35	60
0110111010100110	520	7	372	5	265	13	47	3	64	5	59	13	37
0110111010100111	453	8	384	6	304	12	21	13	41	12	38	28	41
0110111010101000	343	8	267	5	156	10	21	2	48	5	28	10	43
0110111010101001	351	3	248	17	122	9	24	7	38	9	36	12	32
0110111010101010	370	2	283	1	130	11	36	2	49	7	41	8	16
0110111010101011	470	7	365	20	356	27	44	9	50	20	39	31	60
0110111010101100	404	3	332	5	267	13	43	3	54	7	33	29	42
0110111010101101	403	7	269	7	178	16	39	7	44	9	34	9	42
0110111010101110	388	4	323	5	158	7	49	3	60	7	40	7	35
0110111010101111	434	7	334	20	308	12	27	11	42	12	33	29	46
0110111010110000	499	9	394	3	369	13	61	6	55	13	45	38	70
0110111010110001	421	13	346	5	282	11	38	6	53	16	46	39	57
0110111010110010	447	4	345	14	251	16	45	4	48	6	50	9	39
0110111010110011	469	6	416	25	225	10	35	13	50	14	47	28	34
0110111010110100	478	8	295	6	258	11	68	12	55	11	50	17	60
0110111010110101	512	11	361	11	385	18	52	7	60	15	36	51	66
0110111010110110	462	6	319	15	295	12	87	4	78	3	48	16	66
0110111010110111	469	7	330	12	333	12	48	15	49	20	44	63	50
0110111010111000	356	5	249	4	107	12	37	7	48	15	27	10	41
0110111010111001	382	9	237	6	210	12	58	6	32	9	36	23	82
0110111010111010	360	2	272	17	229	11	27	2	46	5	40	10	54
0110111010111011	440	6	330	15	198	10	30	19	31	23	35	29	24
0110111010111100	381	6	251	7	170	4	19	7	46	9	37	16	29
0110111010111101	344	8	253	4	268	7	58	13	40	10	36	34	48
0110111010111110	376	8	325	8	362	15	104	4	47	9	40	24	50
0110111010111111	509	7	308	5	268	16	26	12	48	14	32	26	37
0110111011000000	561	6	454	15	396	21	127	2	95	1	66	9	76
0110111011000001	504	14	397	25	284	17	58	3	75	2	64	1	56
0110111011000010	557	6	404	3	372	13	78	1	89	1	75	4	64
0110111011000011	564	7	444	16	279	11	41	9	67	13	48	10	39
0110111011000100	545	8	364	5	213	12	99	4	82	3	66	5	48
0110111011000101	548	8	400	8	337	11	114	9	78	5	56	5	109
0110111011000110	653	6	498	4	363	19	66	2	109	2	104	6	57
0110111011000111	560	6	433	8	296	7	48	4	82	11	70	11	27
0110111011001000	389	3	289	0	178	7	80	0	59	1	37	2	36
0110111011001001	445	7	337	8	214	5	54	6	66	6	50	1	41
0110111011001010	512	11	394	8	278	9	67	1	71	3	61	1	59
0110111011001011	500	12	419	8	406	14	60	7	49	4	60	21	52
0110111011001100	441	3	323	11	302	8	77	4	92	0	53	18	65
0110111011001101	471	10	354	19	204	12	75	4	85	4	57	3	34
0110111011001110	561	8	435	2	200	22	55	2	95	2	70	1	25
0110111011001111	590	8	391	5	253	10	37	5	77	7	59	12	42
0110111011010000	489	9	391	11	289	6	63	3	81	8	55	3	47
0110111011010001	429	10	349	39	319	12	88	3	51	3	52	15	79
0110111011010010	531	4	377	3	425	12	135	0	91	2	65	2	74
0110111011010011	571	10	405	9	367	17	43	10	76	12	50	13	55
0110111011010100	411	4	305	4	169	9	44	7	78	3	48	4	27
0110111011010101	475	15	371	15	333	15	71	4	70	9	62	17	49
0110111011010110	512	5	325	8	179	15	38	2	74	0	55	4	19
0110111011010111	491	0	313	5	203	12	40	5	66	8	49	12	36
0110111011011000	314	3	229	7	199	11	53	3	52	4	44	5	42
0110111011011001	390	9	302	24	254	8	58	8	62	9	46	15	43
0110111011011010	353	5	296	1	270	5	88	0	59	2	36	4	42
0110111011011011	456	7	323	5	227	17	39	7	50	8	30	16	32
0110111011011100	420	7	294	28	177	7	57	3	66	5	39	7	25
0110111011011101	363	7	290	11	253	6	71	4	50	6	38	7	40
0110111011011110	396	6	312	24	225	13	43	0	73	0	56	4	22
0110111011011111	479	12	337	6	212	11	48	8	76	8	48	21	29
0110111011100000	488	8	373	24	405	8	42	18	31	22	29	49	86
0110111011100001	378	5	291	4	183	5	18	20	34	26	21	16	31
0110111011100010	504	6	361	4	276	11	47	16	55	18	30	25	36
0110111011100011	489	10	378	7	403	12	34	24	33	26	15	52	91
0110111011100100	445	6	341	6	288	16	40	11	40	27	45	28	73
0110111011100101	444	6	304	21	180	4	27	21	34	21	30	29	36
0110111011100110	505	7	386	4	291	13	50	17	44	27	42	30	57
0110111011100111	484	12	360	31	272	11	33	21	27	41	17	37	51
0110111011101000	322	5	203	7	141	5	34	12	24	10	25	15	24
0110111011101001	329	5	271	20	156	11	19	17	22	13	19	32	36
0110111011101010	423	8	292	4	236	4	26	11	34	16	16	13	32
0110111011101011	434	11	344	9	195	5	17	21	32	21	14	31	35
0110111011101100	354	7	260	12	322	3	23	7	29	18	33	35	47
0110111011101101	351	3	253	7	153	7	21	9	26	12	24	11	21
0110111011101110	471	8	339	22	335	2	46	9	42	8	34	30	55
0110111011101111	421	8	320	8	177	9	16	13	38	25	22	26	42
0110111011110000	468	8	363	7	298	11	33	13	48	32	36	32	31
0110111011110001	365	8	303	9	350	15	11	16	32	21	14	58	43
0110111011110010	476	3	350	38	298	10	78	17	46	31	30	29	58
0110111011110011	476	6	343	4	160	7	16	25	18	22	14	37	27
0110111011110100	382	7	275	7	179	7	16	7	32	15	19	25	38
0110111011110101	486	5	327	16	338	7	51	23	32	22	34	38	85
0110111011110110	447	4	299	6	329	16	43	13	46	16	33	30	46
0110111011110111	410	6	334	9	205	11	15	23	30	21	12	44	50
0110111011111000	347	3	182	7	139	11	31	10	37	15	16	12	34
0110111011111001	308	2	232	7	141	3	12	14	22	25	14	21	20
0110111011111010	422	5	304	21	207	6	19	31	45	18	24	17	38
0110111011111011	445	14	327	10	181	8	13	25	23	29	15	34	37
0110111011111100	382	4	273	3	104	7	21	14	29	23	26	14	18
0110111011111101	404	10	318	2	208	7	7	21	33	21	20	23	39
0110111011111110	440	8	315	4	246	6	35	9	37	19	26	27	21
0110111011111111	477	5	317	4	168	12	13	23	34	25	13	26	34
0110111100000000	674	16	529	24	619	12	103	3	90	3	75	18	81
0110111100000001	588	6	427	12	348	16	77	2	100	6	66	6	50
0110111100000010	577	5	482	31	344	5	68	2	95	2	72	3	43
0110111100000011	692	16	552	12	413	25	51	10	100	14	70	25	95
0110111100000100	533	12	414	1	321	20	109	3	72	5	56	2	67
0110111100000101	572	21	426	17	377	22	70	5	91	7	79	9	46
0110111100000110	574	5	580	8	357	18	85	1	97	1	82	10	74
0110111100000111	584	13	442	12	305	22	63	6	69	8	57	22	46
0110111100001000	443	13	282	8	297	7	80	2	68	2	50	6	68
0110111100001001	402	12	319	7	235	13	81	5	61	2	57	7	47
0110111100001010	497	8	398	3	400	6	97	0	84	3	60	6	75
0110111100001011	577	18	419	28	420	17	55	9	78	6	69	31	65
0110111100001100	496	15	383	11	290	14	50	1	76	1	52	6	48
0110111100001101	462	13	389	26	240	18	38	3	64	2	52	9	61
0110111100001110	533	15	421	7	445	14	151	2	85	5	79	6	60
0110111100001111	625	11	439	44	636	28	106	4	81	9	64	49	113
0110111100010000	552	9	409	9	238	18	46	4	90	2	80	8	34
0110111100010001	465	8	342	8	163	19	33	3	68	5	56	2	24
0110111100010010	525	8	357	12	352	16	156	1	83	1	45	3	52
0110111100010011	563	12	479	7	376	19	47	6	64	8	68	14	57
0110111100010100	509	14	376	16	245	23	43	3	64	4	57	5	46
0110111100010101	538	12	414	8	198	17	25	5	71	12	66	7	40
0110111100010110	468	6	333	7	296	6	71	2	75	2	59	2	39
0110111100010111	420	11	405	18	265	20	32	5	77	5	65	15	39
0110111100011000	356	4	273	9	183	6	28	1	39	0	51	4	26
0110111100011001	360	4	265	4	132	15	21	3	46	1	51	8	20
0110111100011010	477	4	384	16	334	12	46	1	60	0	58	2	41
0110111100011011	432	12	340	9	303	17	38	7	59	3	41	10	51
0110111100011100	425	11	327	5	220	13	43	2	61	2	57	3	44
0110111100011101	362	4	282	8	168	8	22	3	52	2	42	6	24
0110111100011110	453	7	357	13	199	14	64	1	90	1	75	2	31
0110111100011111	475	15	326	8	281	17	32	3	63	7	61	27	56
0110111100100000	536	10	374	6	280	18	52	22	53	17	29	19	48
0110111100100001	493	12	369	3	224	13	25	18	25	15	32	27	28
0110111100100010	527	7	374	1	377	10	53	11	58	10	49	51	42
0110111100100011	574	16	424	5	431	22	30	32	36	29	31	83	90
0110111100100100	432	8	378	8	282	15	26	18	32	25	40	38	30
0110111100100101	527	15	415	14	308	19	21	23	37	17	28	46	62
0110111100100110	453	11	384	7	211	16	27	13	42	13	33	20	33
0110111100100111	551	14	474	3	398	14	28	24	35	34	26	60	54
0110111100101000	346	6	252	9	166	3	15	6	35	14	23	18	36
0110111100101001	366	9	285	8	374	13	23	15	23	20	29	62	77
0110111100101010	438	5	373	5	205	14	27	12	49	15	34	25	32
0110111100101011	429	13	371	7	301	16	12	19	30	31	23	56	36
0110111100101100	452	13	328	7	244	8	23	13	48	19	29	28	28
0110111100101101	451	14	402	6	351	13	18	14	37	20	22	28	47
0110111100101110	510	7	397	10	260	7	38	12	51	14	37	25	44
0110111100101111	475	8	374	4	224	10	14	12	35	26	22	26	68
0110111100110000	519	5	339	3	271	14	33	17	38	25	20	51	73
0110111100110001	496	6	318	6	252	11	8	18	38	23	24	30	38
0110111100110010	567	10	442	4	315	16	40	12	47	18	32	18	23
0110111100110011	582	10	406	5	217	14	12	27	31	35	20	39	34
0110111100110100	533	11	363	6	182	15	19	21	23	20	22	25	35
0110111100110101	473	13	312	6	367	15	18	17	30	24	28	46	67
0110111100110110	518	11	349	4	207	9	19	15	54	15	33	31	56
0110111100110111	445	4	304	8	199	22	14	23	26	36	25	35	36
0110111100111000	355	9	285	8	164	6	19	14	27	16	13	20	29
0110111100111001	401	10	253	17	155	7	11	20	30	18	21	28	34
0110111100111010	449	10	269	5	203	13	18	20	35	21	20	30	39
0110111100111011	431	9	348	10	189	15	19	16	27	30	18	44	30
0110111100111100	482	7	315	6	159	17	17	15	33	18	26	25	20
0110111100111101	380	14	300	18	159	8	23	19	37	23	17	21	28
0110111100111110	439	11	364	5	239	20	25	7	44	18	26	26	32
0110111100111111	474	7	370	3	217	9	16	17	35	31	24	43	31
0110111101000000	635	12	416	16	286	18	50	2	102	0	80	1	63
0110111101000001	576	8	459	19	287	13	78	3	77	8	63	4	37
0110111101000010	609	12	432	22	262	17	124	3	99	2	81	2	59
0110111101000011	606	10	442	18	362	20	88	6	81	9	56	27	112
0110111101000100	445	15	346	37	399	14	85	6	77	2	62	4	79
0110111101000101	516	8	424	19	348	19	77	5	85	1	55	8	49
0110111101000110	630	6	412	35	324	16	79	1	91	2	67	11	59
0110111101000111	560	11	423	6	305	21	45	8	69	13	64	21	50
0110111101001000	443	7	322	12	178	10	58	3	68	3	63	1	33
0110111101001001	423	10	327	33	234	11	21	2	46	6	44	6	37
0110111101001010	568	17	437	44	395	13	83	1	95	3	74	13	66
0110111101001011	553	12	418	8	260	20	49	8	80	11	55	11	48
0110111101001100	467	14	310	48	414	18	110	5	78	2	50	8	50
0110111101001101	489	12	394	21	292	7	108	1	73	4	48	5	43
0110111101001110	571	11	449	7	221	22	66	3	67	1	82	4	45
0110111101001111	656	26	423	35	316	18	54	3	73	10	63	37	73
0110111101010000	487	11	347	10	332	12	43	1	77	3	53	6	65
0110111101010001	484	9	385	7	252	11	53	5	60	3	54	4	30
0110111101010010	505	7	367	3	260	16	75	6	69	1	77	3	46
0110111101010011	554	10	470	15	444	17	67	3	75	21	57	29	47
0110111101010100	526	12	369	18	284	10	89	2	68	3	64	4	69
0110111101010101	560	5	424	9	364	13	109	8	78	10	54	15	71
0110111101010110	524	14	398	12	265	20	78	2	87	3	73	2	36
0110111101010111	535	3	347	5	254	17	35	3	75	11	45	30	48
0110111101011000	340	3	244	18	171	4	34	2	51	3	47	4	38
0110111101011001	412	2	284	7	245	7	68	5	45	7	47	14	46
0110111101011010	514	8	371	7	337	12	69	3	79	0	51	3	52
0110111101011011	438	7	320	10	260	12	36	2	61	8	39	18	45
0110111101011100	422	8	353	6	295	14	90	7	71	3	60	7	46
0110111101011101	447	15	351	0	171	19	28	2	61	6	48	8	37
0110111101011110	425	9	361	6	214	11	44	3	75	3	58	2	25
0110111101011111	448	7	386	4	217	11	42	5	62	10	54	22	33
0110111101100000	451	17	337	21	336	19	61	13	42	31	28	26	48
0110111101100001	459	11	363	8	209	21	13	19	26	22	22	27	39
0110111101100010	457	14	327	29	288	15	76	12	29	25	21	34	51
0110111101100011	510	9	351	11	168	18	23	29	21	46	13	38	38
0110111101100100	460	8	358	20	266	18	35	26	30	19	26	17	36
0110111101100101	469	14	330	7	224	24	26	17	20	23	28	23	29
0110111101100110	489	8	394	9	243	12	23	31	19	25	24	25	35
0110111101100111	427	7	300	10	232	14	11	31	16	34	15	31	40
0110111101101000	332	8	238	17	163	10	38	13	38	14	17	27	35
0110111101101001	358	7	240	39	351	6	45	17	22	21	18	30	73
0110111101101010	472	8	311	43	453	21	26	15	26	14	11	50	81
