geno,CH65_i_MI_neg_a,CH65_i_MI_pos_a,CH65_i_MI_neg_b,CH65_i_MI_pos_b,CH65_i_MI_neg_c,CH65_i_MI_pos_c,CH65_i_SI_G189D_neg_a,CH65_i_SI_G189D_pos_a,CH65_i_SI_G189D_neg_b,CH65_i_SI_G189D_pos_b,CH65_i_SI_G189D_neg_c,CH65_i_SI_G189D_pos_c,CH65_i_unsorted
0110000101010100,0,0,0,0,0,0,0,0,0,0,0,0,117
0110000101010101,0,1,0,1,0,1,0,1,0,1,0,1,117
0110000101010110,0,0,0,0,0,0,0,0,0,0,0,0,149
0110000101010111,0,0,0,0,0,0,0,0,0,0,0,0,118
0110000101011000,0,1,0,1,0,1,0,1,0,1,0,1,97
0110000101011001,0,0,0,0,0,0,0,1,0,1,0,1,118
0110000101011010,0,0,0,0,0,0,0,0,0,0,0,0,109
0110000101011011,0,0,0,0,0,0,0,0,0,0,0,0,132
0110000101011100,1,1,1,1,1,1,0,0,0,0,0,0,148
0110000101011101,0,0,0,0,0,0,0,0,0,0,0,0,96
0110000101011110,0,0,0,0,0,0,0,0,0,0,0,0,152
0110000101011111,0,0,0,0,0,0,0,2,0,2,0,2,142
0110000101100000,0,0,0,0,0,0,0,0,0,0,0,0,108
0110000101100001,0,1,0,1,0,1,0,1,0,1,0,1,108
0110000101100010,0,0,0,0,0,0,0,0,0,0,0,0,113
0110000101100011,0,0,0,0,0,0,0,1,0,1,0,1,106
0110000101100100,0,1,0,1,0,1,0,0,0,0,0,0,117
0110000101100101,0,0,0,0,0,0,0,0,0,0,0,0,158
0110000101100110,0,0,0,0,0,0,0,0,0,0,0,0,162
0110000101100111,0,3,0,3,0,3,0,1,0,1,0,1,165
0110000101101000,0,0,0,0,0,0,0,0,0,0,0,0,117
0110000101101001,0,0,0,0,0,0,0,0,0,0,0,0,122
0110000101101010,0,0,0,0,0,0,0,0,0,0,0,0,86
0110000101101011,0,0,0,0,0,0,0,0,0,0,0,0,148
0110000101101100,0,0,0,0,0,0,0,0,0,0,0,0,73
0110000101101101,0,0,0,0,0,0,0,1,0,1,0,1,121
0110000101101110,0,1,0,1,0,1,0,0,0,0,0,0,139
0110000101101111,0,2,0,2,0,2,0,0,0,0,0,0,112
0110000101110000,0,0,0,0,0,0,0,0,0,0,0,0,156
0110000101110001,0,0,0,0,0,0,1,1,1,1,1,1,109
0110000101110010,0,0,0,0,0,0,0,0,0,0,0,0,94
0110000101110011,0,2,0,2,0,2,0,0,0,0,0,0,109
0110000101110100,0,1,0,1,0,1,0,1,0,1,0,1,164
0110000101110101,0,0,0,0,0,0,0,0,0,0,0,0,160
0110000101110110,0,0,0,0,0,0,0,0,0,0,0,0,146
0110000101110111,0,0,0,0,0,0,0,0,0,0,0,0,124
0110000101111000,0,0,0,0,0,0,0,0,0,0,0,0,72
0110000101111001,0,2,0,2,0,2,0,0,0,0,0,0,126
0110000101111010,0,0,0,0,0,0,0,0,0,0,0,0,120
0110000101111011,0,0,0,0,0,0,0,0,0,0,0,0,107
0110000101111100,0,0,0,0,0,0,0,0,0,0,0,0,143
0110000101111101,0,0,0,0,0,0,0,0,0,0,0,0,147
0110000101111110,0,0,0,0,0,0,0,0,0,0,0,0,169
0110000101111111,0,1,0,1,0,1,0,0,0,0,0,0,110
0110000110000000,4,180,4,180,4,180,11,142,11,142,11,142,294
0110000110000001,1,97,1,97,1,97,4,153,4,153,4,153,221
0110000110000010,6,124,6,124,6,124,10,220,10,220,10,220,228
0110000110000011,4,217,4,217,4,217,7,322,7,322,7,322,333
0110000110000100,9,117,9,117,9,117,7,174,7,174,7,174,303
0110000110000101,2,148,2,148,2,148,2,242,2,242,2,242,329
0110000110000110,2,251,2,251,2,251,6,218,6,218,6,218,269
0110000110000111,7,262,7,262,7,262,2,348,2,348,2,348,332
0110000110001000,1,65,1,65,1,65,6,103,6,103,6,103,266
0110000110001001,1,102,1,102,1,102,11,165,11,165,11,165,384
0110000110001010,5,163,5,163,5,163,10,191,10,191,10,191,189
0110000110001011,6,280,6,280,6,280,4,255,4,255,4,255,241
0110000110001100,1,104,1,104,1,104,1,116,1,116,1,116,283
0110000110001101,2,136,2,136,2,136,9,150,9,150,9,150,229
0110000110001110,5,206,5,206,5,206,7,198,7,198,7,198,368
0110000110001111,3,178,3,178,3,178,1,264,1,264,1,264,256
0110000110010000,7,255,7,255,7,255,2,275,2,275,2,275,275
0110000110010001,2,277,2,277,2,277,6,270,6,270,6,270,207
0110000110010010,8,296,8,296,8,296,10,255,10,255,10,255,259
0110000110010011,1,464,1,464,1,464,6,412,6,412,6,412,207
0110000110010100,3,119,3,119,3,119,10,237,10,237,10,237,193
0110000110010101,6,238,6,238,6,238,3,314,3,314,3,314,223
0110000110010110,7,330,7,330,7,330,11,283,11,283,11,283,338
0110000110010111,1,273,1,273,1,273,5,371,5,371,5,371,339
0110000110011000,2,179,2,179,2,179,1,185,1,185,1,185,252
0110000110011001,2,253,2,253,2,253,4,215,4,215,4,215,172
0110000110011010,2,174,2,174,2,174,8,195,8,195,8,195,223
0110000110011011,2,336,2,336,2,336,2,363,2,363,2,363,322
0110000110011100,3,185,3,185,3,185,2,226,2,226,2,226,229
0110000110011101,4,188,4,188,4,188,2,231,2,231,2,231,290
0110000110011110,1,250,1,250,1,250,1,235,1,235,1,235,302
0110000110011111,2,170,2,170,2,170,3,280,3,280,3,280,232
0110000110100000,0,35,0,35,0,35,5,102,5,102,5,102,272
0110000110100001,1,43,1,43,1,43,3,118,3,118,3,118,249
0110000110100010,0,129,0,129,0,129,7,172,7,172,7,172,354
0110000110100011,0,123,0,123,0,123,2,257,2,257,2,257,295
0110000110100100,1,67,1,67,1,67,3,105,3,105,3,105,306
0110000110100101,3,59,3,59,3,59,1,130,1,130,1,130,473
0110000110100110,2,74,2,74,2,74,3,165,3,165,3,165,376
0110000110100111,2,214,2,214,2,214,1,241,1,241,1,241,418
0110000110101000,0,41,0,41,0,41,7,71,7,71,7,71,197
0110000110101001,2,58,2,58,2,58,2,90,2,90,2,90,231
0110000110101010,0,144,0,144,0,144,3,123,3,123,3,123,283
0110000110101011,2,152,2,152,2,152,0,215,0,215,0,215,425
0110000110101100,1,37,1,37,1,37,1,71,1,71,1,71,325
0110000110101101,0,51,0,51,0,51,2,55,2,55,2,55,287
0110000110101110,0,105,0,105,0,105,2,124,2,124,2,124,302
0110000110101111,1,125,1,125,1,125,3,158,3,158,3,158,298
0110000110110000,2,169,2,169,2,169,5,180,5,180,5,180,285
0110000110110001,3,157,3,157,3,157,3,185,3,185,3,185,333
0110000110110010,0,237,0,237,0,237,8,175,8,175,8,175,324
0110000110110011,1,198,1,198,1,198,3,338,3,338,3,338,208
0110000110110100,1,151,1,151,1,151,1,167,1,167,1,167,219
0110000110110101,0,172,0,172,0,172,2,219,2,219,2,219,303
0110000110110110,2,181,2,181,2,181,1,218,1,218,1,218,404
0110000110110111,0,215,0,215,0,215,3,315,3,315,3,315,339
0110000110111000,0,98,0,98,0,98,0,123,0,123,0,123,342
0110000110111001,2,110,2,110,2,110,4,174,4,174,4,174,257
0110000110111010,0,309,0,309,0,309,4,180,4,180,4,180,251
0110000110111011,1,455,1,455,1,455,3,244,3,244,3,244,387
0110000110111100,1,91,1,91,1,91,2,120,2,120,2,120,322
0110000110111101,0,149,0,149,0,149,1,196,1,196,1,196,315
0110000110111110,1,118,1,118,1,118,3,195,3,195,3,195,233
0110000110111111,4,215,4,215,4,215,5,304,5,304,5,304,258
0110000111000000,10,32,10,32,10,32,7,50,7,50,7,50,139
0110000111000001,10,53,10,53,10,53,2,56,2,56,2,56,106
0110000111000010,12,135,12,135,12,135,5,114,5,114,5,114,178
0110000111000011,6,168,6,168,6,168,5,169,5,169,5,169,158
0110000111000100,13,26,13,26,13,26,9,46,9,46,9,46,125
0110000111000101,509,47,509,47,509,47,7,78,7,78,7,78,136
0110000111000110,10,65,10,65,10,65,22,101,22,101,22,101,166
0110000111000111,14,154,14,154,14,154,15,171,15,171,15,171,209
0110000111001000,6,58,6,58,6,58,4,44,4,44,4,44,125
0110000111001001,12,25,12,25,12,25,6,59,6,59,6,59,144
0110000111001010,6,108,6,108,6,108,2,76,2,76,2,76,176
0110000111001011,10,62,10,62,10,62,15,127,15,127,15,127,253
0110000111001100,9,27,9,27,9,27,9,35,9,35,9,35,129
0110000111001101,13,32,13,32,13,32,9,48,9,48,9,48,120
0110000111001110,13,99,13,99,13,99,4,82,4,82,4,82,118
0110000111001111,16,96,16,96,16,96,11,115,11,115,11,115,128
0110000111010000,11,120,11,120,11,120,14,115,14,115,14,115,199
0110000111010001,0,123,0,123,0,123,8,137,8,137,8,137,122
0110000111010010,6,95,6,95,6,95,21,127,21,127,21,127,218
0110000111010011,1,144,1,144,1,144,3,225,3,225,3,225,171
0110000111010100,6,66,6,66,6,66,7,96,7,96,7,96,140
0110000111010101,7,103,7,103,7,103,5,149,5,149,5,149,131
0110000111010110,7,151,7,151,7,151,5,157,5,157,5,157,184
0110000111010111,10,147,10,147,10,147,9,147,9,147,9,147,95
0110000111011000,5,30,5,30,5,30,4,66,4,66,4,66,113
0110000111011001,19,66,19,66,19,66,10,105,10,105,10,105,133
0110000111011010,23,111,23,111,23,111,15,105,15,105,15,105,126
0110000111011011,1,134,1,134,1,134,4,143,4,143,4,143,98
0110000111011100,4,89,4,89,4,89,5,65,5,65,5,65,141
0110000111011101,1,112,1,112,1,112,14,114,14,114,14,114,116
0110000111011110,20,111,20,111,20,111,17,136,17,136,17,136,144
0110000111011111,5,128,5,128,5,128,8,145,8,145,8,145,107
0110000111100000,11,37,11,37,11,37,3,30,3,30,3,30,138
0110000111100001,6,40,6,40,6,40,5,26,5,26,5,26,179
0110000111100010,2,71,2,71,2,71,2,78,2,78,2,78,193
0110000111100011,13,58,13,58,13,58,17,113,17,113,17,113,151
0110000111100100,6,29,6,29,6,29,4,30,4,30,4,30,186
0110000111100101,5,25,5,25,5,25,2,37,2,37,2,37,101
0110000111100110,3,98,3,98,3,98,14,74,14,74,14,74,127
0110000111100111,6,66,6,66,6,66,14,99,14,99,14,99,96
0110000111101000,4,19,4,19,4,19,4,14,4,14,4,14,85
0110000111101001,1,19,1,19,1,19,2,24,2,24,2,24,146
0110000111101010,5,23,5,23,5,23,9,54,9,54,9,54,113
0110000111101011,9,68,9,68,9,68,5,65,5,65,5,65,157
0110000111101100,9,33,9,33,9,33,11,25,11,25,11,25,156
0110000111101101,5,57,5,57,5,57,4,36,4,36,4,36,296
0110000111101110,4,17,4,17,4,17,7,48,7,48,7,48,224
0110000111101111,14,52,14,52,14,52,20,77,20,77,20,77,130
0110000111110000,14,40,14,40,14,40,19,67,19,67,19,67,190
0110000111110001,3,55,3,55,3,55,3,80,3,80,3,80,130
0110000111110010,7,45,7,45,7,45,9,91,9,91,9,91,128
0110000111110011,3,109,3,109,3,109,5,143,5,143,5,143,221
0110000111110100,9,27,9,27,9,27,15,67,15,67,15,67,131
0110000111110101,8,34,8,34,8,34,8,82,8,82,8,82,230
0110000111110110,8,74,8,74,8,74,12,103,12,103,12,103,183
0110000111110111,3,77,3,77,3,77,12,135,12,135,12,135,108
0110000111111000,2,31,2,31,2,31,2,37,2,37,2,37,130
0110000111111001,1,17,1,17,1,17,0,50,0,50,0,50,79
0110000111111010,3,44,3,44,3,44,12,64,12,64,12,64,101
0110000111111011,1,157,1,157,1,157,8,117,8,117,8,117,186
0110000111111100,5,18,5,18,5,18,6,50,6,50,6,50,94
0110000111111101,5,42,5,42,5,42,7,52,7,52,7,52,86
0110000111111110,11,48,11,48,11,48,8,91,8,91,8,91,132
0110000111111111,11,54,11,54,11,54,16,117,16,117,16,117,100
0110001000000000,2,138,2,138,2,138,3,149,3,149,3,149,131
0110001000000001,2,135,2,135,2,135,1,141,1,141,1,141,99
0110001000000010,4,130,4,130,4,130,1,170,1,170,1,170,130
0110001000000011,4,277,4,277,4,277,1,276,1,276,1,276,180
0110001000000100,1,131,1,131,1,131,1,149,1,149,1,149,153
0110001000000101,1,160,1,160,1,160,0,150,0,150,0,150,155
0110001000000110,4,200,4,200,4,200,2,185,2,185,2,185,207
0110001000000111,1,350,1,350,1,350,1,236,1,236,1,236,214
0110001000001000,3,90,3,90,3,90,1,79,1,79,1,79,158
0110001000001001,0,91,0,91,0,91,4,146,4,146,4,146,155
0110001000001010,2,241,2,241,2,241,4,181,4,181,4,181,125
0110001000001011,0,199,0,199,0,199,0,192,0,192,0,192,79
0110001000001100,2,95,2,95,2,95,1,142,1,142,1,142,112
0110001000001101,4,94,4,94,4,94,2,130,2,130,2,130,165
0110001000001110,0,191,0,191,0,191,4,191,4,191,4,191,141
0110001000001111,1,218,1,218,1,218,2,255,2,255,2,255,174
0110001000010000,1,135,1,135,1,135,3,181,3,181,3,181,146
0110001000010001,1,145,1,145,1,145,2,165,2,165,2,165,116
0110001000010010,1,214,1,214,1,214,3,166,3,166,3,166,171
0110001000010011,15,168,15,168,15,168,4,276,4,276,4,276,151
0110001000010100,0,156,0,156,0,156,1,164,1,164,1,164,112
0110001000010101,0,161,0,161,0,161,1,193,1,193,1,193,113
0110001000010110,3,160,3,160,3,160,0,167,0,167,0,167,151
0110001000010111,0,168,0,168,0,168,0,157,0,157,0,157,167
0110001000011000,2,198,2,198,2,198,0,125,0,125,0,125,119
0110001000011001,0,77,0,77,0,77,2,171,2,171,2,171,82
0110001000011010,2,198,2,198,2,198,3,128,3,128,3,128,141
0110001000011011,3,143,3,143,3,143,4,220,4,220,4,220,129
0110001000011100,2,122,2,122,2,122,1,148,1,148,1,148,115
0110001000011101,0,73,0,73,0,73,2,138,2,138,2,138,91
0110001000011110,3,139,3,139,3,139,2,203,2,203,2,203,272
0110001000011111,3,100,3,100,3,100,4,190,4,190,4,190,112
0110001000100000,1,145,1,145,1,145,0,127,0,127,0,127,121
0110001000100001,0,168,0,168,0,168,0,126,0,126,0,126,176
0110001000100010,1,173,1,173,1,173,0,140,0,140,0,140,173
0110001000100011,1,219,1,219,1,219,2,222,2,222,2,222,126
0110001000100100,0,94,0,94,0,94,2,107,2,107,2,107,154
0110001000100101,1,171,1,171,1,171,2,147,2,147,2,147,176
0110001000100110,1,120,1,120,1,120,0,145,0,145,0,145,167
0110001000100111,0,389,0,389,0,389,3,196,3,196,3,196,109
0110001000101000,3,88,3,88,3,88,0,78,0,78,0,78,173
0110001000101001,1,95,1,95,1,95,0,128,0,128,0,128,138
0110001000101010,0,233,0,233,0,233,1,127,1,127,1,127,141
0110001000101011,0,142,0,142,0,142,2,168,2,168,2,168,81
0110001000101100,0,139,0,139,0,139,1,110,1,110,1,110,244
0110001000101101,0,98,0,98,0,98,0,112,0,112,0,112,120
0110001000101110,1,77,1,77,1,77,3,121,3,121,3,121,106
0110001000101111,0,98,0,98,0,98,1,154,1,154,1,154,82
0110001000110000,1,71,1,71,1,71,2,139,2,139,2,139,101
0110001000110001,1,151,1,151,1,151,0,152,0,152,0,152,120
0110001000110010,0,149,0,149,0,149,1,188,1,188,1,188,94
0110001000110011,0,232,0,232,0,232,2,232,2,232,2,232,144
0110001000110100,0,157,0,157,0,157,1,154,1,154,1,154,99
0110001000110101,0,105,0,105,0,105,1,166,1,166,1,166,76
0110001000110110,0,145,0,145,0,145,0,144,0,144,0,144,103
0110001000110111,0,184,0,184,0,184,1,206,1,206,1,206,84
0110001000111000,0,181,0,181,0,181,0,126,0,126,0,126,104
0110001000111001,1,101,1,101,1,101,0,146,0,146,0,146,107
0110001000111010,0,90,0,90,0,90,1,117,1,117,1,117,73
0110001000111011,0,168,0,168,0,168,0,154,0,154,0,154,77
0110001000111100,2,101,2,101,2,101,0,116,0,116,0,116,117
0110001000111101,2,168,2,168,2,168,10,180,10,180,10,180,77
0110001000111110,0,67,0,67,0,67,1,141,1,141,1,141,200
0110001000111111,0,151,0,151,0,151,2,195,2,195,2,195,115
0110001001000000,5,24,5,24,5,24,1,50,1,50,1,50,127
0110001001000001,2,53,2,53,2,53,1,73,1,73,1,73,183
0110001001000010,2,60,2,60,2,60,1,101,1,101,1,101,141
0110001001000011,0,199,0,199,0,199,1,210,1,210,1,210,221
0110001001000100,3,30,3,30,3,30,1,65,1,65,1,65,167
0110001001000101,2,37,2,37,2,37,1,83,1,83,1,83,155
0110001001000110,3,49,3,49,3,49,3,98,3,98,3,98,144
0110001001000111,0,168,0,168,0,168,1,162,1,162,1,162,185
0110001001001000,1,25,1,25,1,25,2,25,2,25,2,25,87
0110001001001001,2,43,2,43,2,43,4,77,4,77,4,77,139
0110001001001010,2,82,2,82,2,82,3,87,3,87,3,87,111
0110001001001011,3,144,3,144,3,144,1,135,1,135,1,135,136
0110001001001100,0,36,0,36,0,36,1,54,1,54,1,54,145
0110001001001101,1,61,1,61,1,61,4,60,4,60,4,60,102
0110001001001110,3,52,3,52,3,52,4,91,4,91,4,91,121
0110001001001111,1,104,1,104,1,104,4,157,4,157,4,157,173
0110001001010000,0,181,0,181,0,181,0,123,0,123,0,123,181
0110001001010001,2,189,2,189,2,189,1,141,1,141,1,141,243
0110001001010010,3,155,3,155,3,155,3,193,3,193,3,193,120
0110001001010011,0,210,0,210,0,210,3,210,3,210,3,210,154
0110001001010100,2,51,2,51,2,51,0,139,0,139,0,139,131
0110001001010101,0,120,0,120,0,120,0,195,0,195,0,195,138
0110001001010110,2,90,2,90,2,90,2,191,2,191,2,191,184
0110001001010111,1,118,1,118,1,118,0,210,0,210,0,210,140
0110001001011000,0,69,0,69,0,69,5,92,5,92,5,92,98
0110001001011001,0,62,0,62,0,62,1,116,1,116,1,116,133
0110001001011010,2,77,2,77,2,77,4,156,4,156,4,156,126
0110001001011011,0,125,0,125,0,125,1,215,1,215,1,215,104
0110001001011100,0,94,0,94,0,94,2,95,2,95,2,95,119
0110001001011101,2,128,2,128,2,128,3,121,3,121,3,121,173
0110001001011110,1,102,1,102,1,102,1,141,1,141,1,141,131
0110001001011111,1,102,1,102,1,102,1,187,1,187,1,187,152
0110001001100000,2,33,2,33,2,33,1,41,1,41,1,41,275
0110001001100001,0,19,0,19,0,19,1,41,1,41,1,41,162
0110001001100010,1,55,1,55,1,55,2,85,2,85,2,85,127
0110001001100011,0,167,0,167,0,167,1,181,1,181,1,181,328
0110001001100100,0,24,0,24,0,24,0,31,0,31,0,31,250
0110001001100101,0,64,0,64,0,64,1,60,1,60,1,60,144
0110001001100110,0,44,0,44,0,44,2,80,2,80,2,80,141
0110001001100111,0,107,0,107,0,107,2,129,2,129,2,129,237
0110001001101000,1,35,1,35,1,35,1,42,1,42,1,42,124
0110001001101001,0,49,0,49,0,49,2,50,2,50,2,50,134
0110001001101010,0,91,0,91,0,91,1,65,1,65,1,65,126
0110001001101011,0,111,0,111,0,111,0,106,0,106,0,106,116
0110001001101100,2,16,2,16,2,16,1,38,1,38,1,38,126
0110001001101101,1,24,1,24,1,24,0,59,0,59,0,59,140
0110001001101110,1,80,1,80,1,80,3,69,3,69,3,69,187
0110001001101111,0,100,0,100,0,100,0,135,0,135,0,135,161
0110001001110000,1,83,1,83,1,83,1,84,1,84,1,84,127
0110001001110001,0,133,0,133,0,133,0,101,0,101,0,101,129
0110001001110010,0,96,0,96,0,96,0,150,0,150,0,150,208
0110001001110011,0,107,0,107,0,107,1,187,1,187,1,187,189
0110001001110100,3,69,3,69,3,69,0,107,0,107,0,107,159
0110001001110101,0,84,0,84,0,84,0,97,0,97,0,97,235
0110001001110110,0,53,0,53,0,53,3,149,3,149,3,149,141
0110001001110111,1,121,1,121,1,121,0,206,0,206,0,206,167
0110001001111000,1,43,1,43,1,43,2,64,2,64,2,64,154
0110001001111001,0,40,0,40,0,40,1,86,1,86,1,86,195
0110001001111010,0,145,0,145,0,145,1,95,1,95,1,95,127
0110001001111011,0,198,0,198,0,198,0,140,0,140,0,140,112
0110001001111100,1,59,1,59,1,59,0,68,0,68,0,68,198
0110001001111101,0,45,0,45,0,45,1,77,1,77,1,77,142
0110001001111110,0,62,0,62,0,62,0,111,0,111,0,111,105
0110001001111111,0,169,0,169,0,169,1,136,1,136,1,136,113
0110001010000000,1,136,1,136,1,136,3,201,3,201,3,201,149
0110001010000001,0,116,0,116,0,116,1,200,1,200,1,200,104
0110001010000010,0,150,0,150,0,150,1,166,1,166,1,166,158
0110001010000011,2,198,2,198,2,198,2,281,2,281,2,281,249
0110001010000100,2,326,2,326,2,326,1,212,1,212,1,212,130
0110001010000101,4,163,4,163,4,163,3,192,3,192,3,192,170
0110001010000110,1,195,1,195,1,195,1,177,1,177,1,177,206
0110001010000111,1,288,1,288,1,288,0,265,0,265,0,265,218
0110001010001000,0,194,0,194,0,194,1,111,1,111,1,111,95
0110001010001001,2,186,2,186,2,186,0,168,0,168,0,168,170
0110001010001010,1,161,1,161,1,161,1,176,1,176,1,176,157
0110001010001011,3,290,3,290,3,290,11,232,11,232,11,232,125
0110001010001100,3,124,3,124,3,124,1,157,1,157,1,157,135
0110001010001101,1,180,1,180,1,180,0,156,0,156,0,156,89
0110001010001110,5,193,5,193,5,193,5,202,5,202,5,202,168
0110001010001111,3,201,3,201,3,201,2,234,2,234,2,234,124
0110001010010000,3,186,3,186,3,186,1,261,1,261,1,261,152
0110001010010001,1,189,1,189,1,189,3,203,3,203,3,203,107
0110001010010010,2,196,2,196,2,196,1,198,1,198,1,198,171
0110001010010011,3,241,3,241,3,241,2,253,2,253,2,253,122
0110001010010100,3,167,3,167,3,167,3,244,3,244,3,244,82
0110001010010101,2,344,2,344,2,344,4,250,4,250,4,250,144
0110001010010110,55,156,55,156,55,156,21,185,21,185,21,185,120
0110001010010111,0,196,0,196,0,196,2,262,2,262,2,262,169
0110001010011000,1,272,1,272,1,272,3,141,3,141,3,141,272
0110001010011001,3,148,3,148,3,148,0,211,0,211,0,211,124
0110001010011010,1,224,1,224,1,224,4,200,4,200,4,200,202
0110001010011011,4,306,4,306,4,306,2,241,2,241,2,241,104
0110001010011100,2,155,2,155,2,155,0,172,0,172,0,172,102
0110001010011101,1,108,1,108,1,108,4,201,4,201,4,201,69
0110001010011110,5,286,5,286,5,286,1,244,1,244,1,244,129
0110001010011111,3,256,3,256,3,256,4,223,4,223,4,223,101
0110001010100000,0,451,0,451,0,451,0,193,0,193,0,193,161
0110001010100001,2,202,2,202,2,202,1,181,1,181,1,181,129
0110001010100010,0,196,0,196,0,196,1,144,1,144,1,144,231
0110001010100011,0,216,0,216,0,216,1,252,1,252,1,252,97
0110001010100100,1,144,1,144,1,144,1,126,1,126,1,126,108
0110001010100101,0,109,0,109,0,109,1,192,1,192,1,192,133
0110001010100110,0,102,0,102,0,102,5,145,5,145,5,145,165
0110001010100111,6,141,6,141,6,141,6,241,6,241,6,241,114
0110001010101000,3,162,3,162,3,162,1,134,1,134,1,134,93
0110001010101001,0,109,0,109,0,109,1,137,1,137,1,137,77
0110001010101010,1,113,1,113,1,113,3,152,3,152,3,152,111
0110001010101011,0,191,0,191,0,191,0,194,0,194,0,194,164
0110001010101100,0,137,0,137,0,137,0,161,0,161,0,161,130
0110001010101101,0,131,0,131,0,131,0,152,0,152,0,152,191
0110001010101110,1,82,1,82,1,82,4,168,4,168,4,168,183
0110001010101111,1,208,1,208,1,208,1,184,1,184,1,184,149
0110001010110000,0,127,0,127,0,127,1,222,1,222,1,222,112
0110001010110001,8,290,8,290,8,290,3,198,3,198,3,198,184
0110001010110010,0,140,0,140,0,140,1,180,1,180,1,180,155
0110001010110011,0,193,0,193,0,193,0,238,0,238,0,238,94
0110001010110100,1,223,1,223,1,223,1,194,1,194,1,194,189
0110001010110101,1,334,1,334,1,334,2,224,2,224,2,224,109
0110001010110110,1,210,1,210,1,210,2,207,2,207,2,207,146
0110001010110111,1,222,1,222,1,222,2,254,2,254,2,254,118
0110001010111000,1,221,1,221,1,221,1,189,1,189,1,189,162
0110001010111001,3,114,3,114,3,114,2,173,2,173,2,173,146
0110001010111010,0,166,0,166,0,166,1,180,1,180,1,180,99
0110001010111011,0,129,0,129,0,129,0,186,0,186,0,186,91
0110001010111100,0,87,0,87,0,87,0,166,0,166,0,166,92
0110001010111101,0,149,0,149,0,149,1,167,1,167,1,167,232
0110001010111110,0,201,0,201,0,201,0,158,0,158,0,158,208
0110001010111111,0,159,0,159,0,159,1,217,1,217,1,217,109
0110001011000000,1,66,1,66,1,66,1,116,1,116,1,116,235
0110001011000001,2,64,2,64,2,64,1,141,1,141,1,141,141
0110001011000010,3,147,3,147,3,147,6,166,6,166,6,166,208
0110001011000011,5,339,5,339,5,339,3,271,3,271,3,271,209
0110001011000100,3,141,3,141,3,141,0,127,0,127,0,127,205
0110001011000101,2,108,2,108,2,108,1,144,1,144,1,144,201
0110001011000110,1,165,1,165,1,165,4,159,4,159,4,159,248
0110001011000111,0,198,0,198,0,198,3,234,3,234,3,234,228
0110001011001000,1,62,1,62,1,62,1,81,1,81,1,81,122
0110001011001001,5,57,5,57,5,57,3,129,3,129,3,129,152
0110001011001010,2,91,2,91,2,91,2,113,2,113,2,113,149
0110001011001011,3,200,3,200,3,200,1,193,1,193,1,193,198
0110001011001100,1,94,1,94,1,94,3,109,3,109,3,109,150
0110001011001101,2,53,2,53,2,53,1,128,1,128,1,128,102
0110001011001110,1,148,1,148,1,148,4,144,4,144,4,144,203
0110001011001111,2,217,2,217,2,217,3,210,3,210,3,210,263
0110001011010000,0,185,0,185,0,185,1,229,1,229,1,229,209
0110001011010001,0,171,0,171,0,171,6,169,6,169,6,169,111
0110001011010010,0,134,0,134,0,134,1,177,1,177,1,177,87
0110001011010011,2,127,2,127,2,127,0,245,0,245,0,245,249
0110001011010100,1,102,1,102,1,102,0,164,0,164,0,164,111
0110001011010101,2,171,2,171,2,171,0,222,0,222,0,222,172
0110001011010110,1,94,1,94,1,94,0,182,0,182,0,182,131
0110001011010111,0,215,0,215,0,215,1,218,1,218,1,218,210
0110001011011000,2,78,2,78,2,78,0,106,0,106,0,106,82
0110001011011001,0,132,0,132,0,132,1,185,1,185,1,185,189
0110001011011010,0,85,0,85,0,85,2,124,2,124,2,124,109
0110001011011011,0,165,0,165,0,165,1,205,1,205,1,205,98
0110001011011100,1,102,1,102,1,102,1,162,1,162,1,162,124
0110001011011101,0,103,0,103,0,103,3,171,3,171,3,171,117
0110001011011110,2,208,2,208,2,208,2,189,2,189,2,189,161
0110001011011111,0,268,0,268,0,268,2,225,2,225,2,225,92
0110001011100000,1,64,1,64,1,64,2,102,2,102,2,102,163
0110001011100001,0,60,0,60,0,60,0,95,0,95,0,95,152
0110001011100010,1,111,1,111,1,111,1,164,1,164,1,164,111
0110001011100011,1,160,1,160,1,160,1,195,1,195,1,195,192
0110001011100100,0,58,0,58,0,58,0,106,0,106,0,106,164
0110001011100101,0,73,0,73,0,73,1,104,1,104,1,104,124
0110001011100110,1,134,1,134,1,134,0,155,0,155,0,155,224
0110001011100111,0,164,0,164,0,164,1,194,1,194,1,194,159
0110001011101000,2,91,2,91,2,91,0,62,0,62,0,62,135
0110001011101001,1,66,1,66,1,66,0,100,0,100,0,100,82
